井上压力（MPa）,注水流量（L/Min）,回水流量（L/Min）,注入量（L）,回流量（L）,,,,,,
3.794836967,0.011070831,-0.018718148,166.5173252,-47.68548999,,,,,,
3.963909554,0.005435078,-0.019523256,166.5173297,-47.68550626,,,,,,
3.823820839,0.008655509,-0.017913041,166.5173369,-47.68552118,,,,,,
3.910772455,0.015901477,-0.004226212,166.5173502,-47.68552471,,,,,,
3.843143421,0.009460616,-0.019523256,166.5173581,-47.68554098,,,,,,
3.891449874,0.007045293,-0.013887503,166.5173639,-47.68555255,,,,,,
3.809328903,0.007850401,-0.014692611,166.5173705,-47.68556479,,,,,,
3.838312775,0.007045293,-0.014692611,166.5173764,-47.68557704,,,,,,
3.852804711,0.007850401,-0.018718148,166.5173829,-47.68559263,,,,,,
3.838312775,0.003019756,-0.017913041,166.5173854,-47.68560756,,,,,,
3.876957938,0.011070831,-0.014692611,166.5173946,-47.68561981,,,,,,
3.818990194,0.007850401,-0.025159009,166.5174012,-47.68564077,,,,,,
3.954248263,0.011070831,-0.020328363,166.5174104,-47.68565771,,,,,,
3.756191804,0.008655509,-0.015497718,166.5174176,-47.68567063,,,,,,
3.959078909,0.012681046,-0.014692611,166.5174282,-47.68568287,,,,,,
3.823820839,0.005435078,-0.017913041,166.5174327,-47.6856978,,,,,,
3.838312775,0.008655509,-0.018718148,166.5174399,-47.6857134,,,,,,
3.785175676,0.007850401,-0.018718148,166.5174465,-47.685729,,,,,,
3.818990194,0.011070831,-0.013082395,166.5174557,-47.6857399,,,,,,
3.823820839,0.014291261,-0.017913041,166.5174676,-47.68575482,,,,,,
3.828651485,0.011875939,-0.021133471,166.5174775,-47.68577244,,,,,,
3.843143421,0.015096369,-0.015497718,166.5174901,-47.68578535,,,,,,
3.843143421,0.007045293,-0.018718148,166.517496,-47.68580095,,,,,,
3.847974066,0.010265724,-0.017913041,166.5175045,-47.68581588,,,,,,
3.809328903,0.009460616,-0.016302826,166.5175124,-47.68582946,,,,,,
3.886619229,0.008655509,-0.009861965,166.5175196,-47.68583768,,,,,,
3.76102245,0.011875939,-0.021133471,166.5175295,-47.68585529,,,,,,
3.949417618,0.005435078,-0.014692611,166.517534,-47.68586754,,,,,,
3.862466002,0.008655509,-0.019523256,166.5175412,-47.68588381,,,,,,
3.838312775,0.011875939,-0.013887503,166.5175511,-47.68589538,,,,,,
3.814159548,0.009460616,-0.021133471,166.517559,-47.68591299,,,,,,
3.818990194,0.003824863,-0.009861965,166.5175622,-47.68592121,,,,,,
3.828651485,0.011875939,-0.012277288,166.5175721,-47.68593144,,,,,,
3.794836967,0.018316799,-0.016302826,166.5175874,-47.68594502,,,,,,
3.83348213,0.008655509,-0.019523256,166.5175946,-47.68596129,,,,,,
3.847974066,0.013486154,-0.021133471,166.5176058,-47.68597891,,,,,,
3.756191804,0.008655509,-0.025159009,166.517613,-47.68599987,,,,,,
3.828651485,0.006240186,-0.014692611,166.5176182,-47.68601211,,,,,,
3.872127293,0.001409541,-0.017913041,166.5176194,-47.68602704,,,,,,
3.77068374,0.015096369,-0.015497718,166.517632,-47.68603996,,,,,,
3.925264391,0.003824863,-0.022743686,166.5176352,-47.68605891,,,,,,
3.83348213,0.008655509,-0.025159009,166.5176424,-47.68607988,,,,,,
3.949417618,0.011875939,-0.010667073,166.5176523,-47.68608877,,,,,,
3.746530514,0.007850401,-0.018718148,166.5176588,-47.68610436,,,,,,
3.881788583,0.010265724,-0.017107933,166.5176674,-47.68611862,,,,,,
3.843143421,0.004629971,-0.020328363,166.5176712,-47.68613556,,,,,,
3.809328903,0.009460616,-0.014692611,166.5176791,-47.6861478,,,,,,
3.809328903,0.008655509,-0.013887503,166.5176863,-47.68615938,,,,,,
3.843143421,0.011070831,-0.020328363,166.5176956,-47.68617632,,,,,,
3.809328903,0.001409541,-0.019523256,166.5176967,-47.68619259,,,,,,
3.83348213,0.010265724,-0.016302826,166.5177053,-47.68620617,,,,,,
3.872127293,0.009460616,-0.015497718,166.5177132,-47.68621909,,,,,,
3.751361159,0.003824863,-0.017107933,166.5177164,-47.68623334,,,,,,
3.823820839,0.007045293,-0.022743686,166.5177222,-47.6862523,,,,,,
3.872127293,0.009460616,-0.01147218,166.5177301,-47.68626186,,,,,,
3.775514386,0.007850401,-0.021133471,166.5177367,-47.68627947,,,,,,
3.872127293,0.004629971,-0.006641535,166.5177405,-47.686285,,,,,,
3.765853095,0.007850401,-0.019523256,166.5177471,-47.68630127,,,,,,
3.910772455,0.010265724,-0.017107933,166.5177556,-47.68631553,,,,,,
3.780345031,0.005435078,-0.015497718,166.5177601,-47.68632844,,,,,,
3.828651485,0.011070831,-0.016302826,166.5177694,-47.68634203,,,,,,
3.852804711,0.009460616,-0.009861965,166.5177773,-47.68635025,,,,,,
3.741699868,0.010265724,-0.017913041,166.5177858,-47.68636518,,,,,,
3.930095037,0.008655509,-0.025964116,166.517793,-47.68638681,,,,,,
3.814159548,0.007850401,-0.017913041,166.5177996,-47.68640174,,,,,,
3.794836967,0.007045293,-0.021938579,166.5178054,-47.68642002,,,,,,
3.876957938,0.008655509,-0.013082395,166.5178126,-47.68643092,,,,,,
3.794836967,0.004629971,-0.017107933,166.5178165,-47.68644518,,,,,,
3.963909554,0.009460616,-0.018718148,166.5178244,-47.68646078,,,,,,
3.838312775,0.005435078,-0.015497718,166.5178289,-47.68647369,,,,,,
3.794836967,0.015096369,-0.019523256,166.5178415,-47.68648996,,,,,,
3.828651485,0.010265724,-0.017913041,166.5178501,-47.68650489,,,,,,
3.765853095,0.011070831,-0.014692611,166.5178593,-47.68651713,,,,,,
3.968740199,0.009460616,-0.021133471,166.5178672,-47.68653475,,,,,,
3.751361159,0.011875939,-0.020328363,166.5178771,-47.68655169,,,,,,
3.799667612,0.003824863,-0.018718148,166.5178802,-47.68656728,,,,,,
3.930095037,0.008655509,-0.018718148,166.5178875,-47.68658288,,,,,,
3.790006322,0.010265724,-0.013082395,166.517896,-47.68659379,,,,,,
3.780345031,0.009460616,-0.013082395,166.5179039,-47.68660469,,,,,,
3.891449874,0.011875939,-0.016302826,166.5179138,-47.68661827,,,,,,
3.814159548,0.005435078,-0.017913041,166.5179183,-47.6866332,,,,,,
3.799667612,0.009460616,-0.018718148,166.5179262,-47.6866488,,,,,,
3.843143421,0.011875939,-0.014692611,166.5179361,-47.68666104,,,,,,
3.809328903,0.011875939,-0.015497718,166.517946,-47.68667396,,,,,,
3.968740199,0.009460616,-0.021938579,166.5179539,-47.68669224,,,,,,
3.76102245,0.007850401,-0.013082395,166.5179604,-47.68670314,,,,,,
3.818990194,0.007850401,-0.014692611,166.517967,-47.68671539,,,,,,
3.876957938,0.007850401,-0.013887503,166.5179735,-47.68672696,,,,,,
3.765853095,0.007850401,-0.014692611,166.5179801,-47.6867392,,,,,,
3.83348213,0.008655509,-0.019523256,166.5179873,-47.68675547,,,,,,
3.949417618,0.005435078,-0.013082395,166.5179918,-47.68676637,,,,,,
3.814159548,0.012681046,-0.013887503,166.5180024,-47.68677795,,,,,,
3.818990194,0.003019756,-0.020328363,166.5180049,-47.68679489,,,,,,
3.949417618,0.011070831,-0.014692611,166.5180141,-47.68680713,,,,,,
3.804498258,0.012681046,-0.019523256,166.5180247,-47.6868234,,,,,,
3.828651485,0.009460616,-0.025159009,166.5180326,-47.68684437,,,,,,
3.901111165,0.006240186,-0.018718148,166.5180378,-47.68685996,,,,,,
3.843143421,0.015096369,-0.013082395,166.5180503,-47.68687087,,,,,,
3.76102245,0.003824863,-0.015497718,166.5180535,-47.68688378,,,,,,
3.828651485,0.007850401,-0.015497718,166.5180601,-47.6868967,,,,,,
3.920433746,0.005435078,-0.013887503,166.5180646,-47.68690827,,,,,,
3.794836967,0.007850401,-0.017107933,166.5180711,-47.68692253,,,,,,
3.77068374,0.009460616,-0.013887503,166.518079,-47.6869341,,,,,,
3.876957938,-0.000200675,-0.021938579,166.5180789,-47.68695238,,,,,,
3.804498258,0.009460616,-0.018718148,166.5180867,-47.68696798,,,,,,
3.857635357,0.011070831,-0.017913041,166.518096,-47.68698291,,,,,,
3.765853095,0.009460616,-0.014692611,166.5181038,-47.68699515,,,,,,
3.775514386,0.003019756,-0.016302826,166.5181064,-47.68700874,,,,,,
3.925264391,0.007850401,-0.013887503,166.5181129,-47.68702031,,,,,,
3.790006322,0.006240186,-0.022743686,166.5181181,-47.68703926,,,,,,
3.77068374,0.004629971,-0.019523256,166.518122,-47.68705553,,,,,,
3.818990194,0.007045293,-0.019523256,166.5181278,-47.6870718,,,,,,
3.828651485,0.011070831,-0.013082395,166.5181371,-47.6870827,,,,,,
3.790006322,0.009460616,-0.018718148,166.5181449,-47.6870983,,,,,,
3.83348213,0.005435078,-0.015497718,166.5181495,-47.68711122,,,,,,
3.828651485,0.008655509,-0.009056858,166.5181567,-47.68711876,,,,,,
3.785175676,0.015901477,-0.015497718,166.5181699,-47.68713168,,,,,,
3.857635357,0.007850401,-0.021133471,166.5181765,-47.68714929,,,,,,
3.83348213,0.011070831,-0.021938579,166.5181857,-47.68716757,,,,,,
3.765853095,0.014291261,-0.023548794,166.5181976,-47.6871872,,,,,,
3.944586973,0.010265724,-0.021133471,166.5182062,-47.68720481,,,,,,
3.799667612,0.003824863,-0.016302826,166.5182094,-47.68721839,,,,,,
3.775514386,0.018316799,-0.017107933,166.5182246,-47.68723265,,,,,,
3.930095037,0.009460616,-0.021133471,166.5182325,-47.68725026,,,,,,
3.804498258,0.013486154,-0.017107933,166.5182437,-47.68726452,,,,,,
3.780345031,0.013486154,-0.017913041,166.518255,-47.68727944,,,,,,
3.804498258,0.007850401,-0.017913041,166.5182615,-47.68729437,,,,,,
3.799667612,0.008655509,-0.024353901,166.5182687,-47.68731467,,,,,,
3.794836967,0.011070831,-0.021938579,166.518278,-47.68733295,,,,,,
3.915603101,0.006240186,-0.014692611,166.5182832,-47.68734519,,,,,,
3.775514386,0.010265724,-0.017913041,166.5182917,-47.68736012,,,,,,
3.799667612,0.011875939,-0.016302826,166.5183016,-47.68737371,,,,,,
3.83348213,0.011070831,-0.017107933,166.5183108,-47.68738796,,,,,,
3.780345031,0.008655509,-0.020328363,166.5183181,-47.6874049,,,,,,
3.804498258,0.009460616,-0.018718148,166.5183259,-47.6874205,,,,,,
3.818990194,0.011875939,-0.015497718,166.5183358,-47.68743342,,,,,,
3.751361159,0.005435078,-0.017913041,166.5183404,-47.68744834,,,,,,
3.847974066,0.006240186,-0.012277288,166.5183456,-47.68745857,,,,,,
3.843143421,0.009460616,-0.024353901,166.5183534,-47.68747887,,,,,,
3.765853095,0.009460616,-0.015497718,166.5183613,-47.68749178,,,,,,
3.852804711,0.007045293,-0.013887503,166.5183672,-47.68750336,,,,,,
3.794836967,0.010265724,-0.017107933,166.5183758,-47.68751761,,,,,,
3.765853095,0.010265724,-0.017913041,166.5183843,-47.68753254,,,,,,
3.843143421,0.007045293,-0.013082395,166.5183902,-47.68754344,,,,,,
3.77068374,0.009460616,-0.012277288,166.5183981,-47.68755367,,,,,,
3.717546642,0.012681046,-0.014692611,166.5184086,-47.68756592,,,,,,
3.959078909,0.010265724,-0.025159009,166.5184172,-47.68758688,,,,,,
3.804498258,0.011875939,-0.017107933,166.5184271,-47.68760114,,,,,,
3.756191804,0.011875939,-0.023548794,166.518437,-47.68762076,,,,,,
3.886619229,0.012681046,-0.017913041,166.5184476,-47.68763569,,,,,,
3.775514386,0.003824863,-0.015497718,166.5184507,-47.68764861,,,,,,
3.746530514,0.013486154,-0.013082395,166.518462,-47.68765951,,,,,,
3.90594181,0.010265724,-0.017107933,166.5184705,-47.68767377,,,,,,
3.818990194,0.011070831,-0.017107933,166.5184798,-47.68768802,,,,,,
3.794836967,0.005435078,-0.018718148,166.5184843,-47.68770362,,,,,,
3.920433746,0.008655509,-0.016302826,166.5184915,-47.68771721,,,,,,
3.814159548,0.014291261,-0.021133471,166.5185034,-47.68773482,,,,,,
3.707885351,0.005435078,-0.021938579,166.5185079,-47.6877531,,,,,,
3.790006322,0.008655509,-0.009861965,166.5185152,-47.68776132,,,,,,
3.727207932,0.004629971,-0.013082395,166.518519,-47.68777222,,,,,,
3.790006322,0.009460616,-0.010667073,166.5185269,-47.68778111,,,,,,
3.765853095,0.007045293,-0.016302826,166.5185328,-47.68779469,,,,,,
3.77068374,0.009460616,-0.017107933,166.5185406,-47.68780895,,,,,,
3.780345031,0.007850401,-0.015497718,166.5185472,-47.68782187,,,,,,
3.814159548,0.003019756,-0.015497718,166.5185497,-47.68783478,,,,,,
3.77068374,0.007045293,-0.021938579,166.5185556,-47.68785306,,,,,,
3.765853095,0.009460616,-0.017913041,166.5185635,-47.68786799,,,,,,
3.852804711,0.007850401,-0.024353901,166.51857,-47.68788829,,,,,,
3.756191804,0.019121907,-0.00825175,166.5185859,-47.68789516,,,,,,
3.814159548,0.006240186,-0.009056858,166.5185911,-47.68790271,,,,,,
3.915603101,0.006240186,-0.015497718,166.5185963,-47.68791562,,,,,,
3.765853095,0.006240186,-0.014692611,166.5186015,-47.68792787,,,,,,
3.785175676,0.006240186,-0.017913041,166.5186067,-47.6879428,,,,,,
3.872127293,0.007850401,-0.015497718,166.5186133,-47.68795571,,,,,,
3.756191804,0.017511692,-0.012277288,166.5186279,-47.68796594,,,,,,
3.799667612,0.002214648,-0.020328363,166.5186297,-47.68798288,,,,,,
3.891449874,0.015096369,-0.018718148,166.5186423,-47.68799848,,,,,,
3.809328903,0.014291261,-0.023548794,166.5186542,-47.6880181,,,,,,
3.76102245,0.014291261,-0.021133471,166.5186661,-47.68803572,,,,,,
3.939756327,0.013486154,-0.021133471,166.5186774,-47.68805333,,,,,,
3.756191804,0.012681046,-0.014692611,166.5186879,-47.68806557,,,,,,
3.804498258,0.007850401,-0.015497718,166.5186945,-47.68807849,,,,,,
3.857635357,0.007045293,-0.017107933,166.5187003,-47.68809274,,,,,,
3.765853095,0.007850401,-0.017913041,166.5187069,-47.68810767,,,,,,
3.780345031,0.004629971,-0.013887503,166.5187107,-47.68811924,,,,,,
3.90594181,0.006240186,-0.021133471,166.5187159,-47.68813685,,,,,,
3.809328903,0.010265724,-0.013887503,166.5187245,-47.68814843,,,,,,
3.77068374,0.007850401,-0.017107933,166.518731,-47.68816268,,,,,,
3.804498258,0.007850401,-0.016302826,166.5187376,-47.68817627,,,,,,
3.828651485,0.011070831,-0.013887503,166.5187468,-47.68818784,,,,,,
3.799667612,0.013486154,-0.017913041,166.518758,-47.68820277,,,,,,
3.814159548,0.015096369,-0.009861965,166.5187706,-47.68821099,,,,,,
3.852804711,0.007850401,-0.022743686,166.5187772,-47.68822994,,,,,,
3.780345031,0.007045293,-0.013887503,166.518783,-47.68824151,,,,,,
3.780345031,0.011070831,-0.017107933,166.5187923,-47.68825577,,,,,,
3.799667612,0.009460616,-0.017913041,166.5188001,-47.6882707,,,,,,
3.886619229,0.008655509,-0.019523256,166.5188074,-47.68828697,,,,,,
3.799667612,0.005435078,-0.012277288,166.5188119,-47.6882972,,,,,,
3.683732124,0.011875939,-0.013082395,166.5188218,-47.6883081,,,,,,
3.794836967,0.010265724,-0.016302826,166.5188303,-47.68832169,,,,,,
3.828651485,0.003824863,-0.025964116,166.5188335,-47.68834332,,,,,,
3.915603101,0.008655509,-0.021938579,166.5188407,-47.6883616,,,,,,
3.69822406,0.009460616,-0.021938579,166.5188486,-47.68837989,,,,,,
3.765853095,0.011875939,-0.017913041,166.5188585,-47.68839481,,,,,,
3.790006322,0.003824863,-0.024353901,166.5188617,-47.68841511,,,,,,
3.83348213,0.013486154,-0.009861965,166.5188729,-47.68842333,,,,,,
3.876957938,0.010265724,-0.019523256,166.5188815,-47.6884396,,,,,,
3.799667612,0.011875939,-0.018718148,166.5188914,-47.6884552,,,,,,
3.683732124,0.011875939,-0.017913041,166.5189013,-47.68847012,,,,,,
3.756191804,0.007045293,-0.021133471,166.5189072,-47.68848773,,,,,,
3.814159548,0.010265724,-0.023548794,166.5189157,-47.68850736,,,,,,
3.934925682,0.013486154,-0.022743686,166.518927,-47.68852631,,,,,,
3.732038578,0.009460616,-0.012277288,166.5189348,-47.68853654,,,,,,
3.741699868,0.006240186,-0.013887503,166.51894,-47.68854812,,,,,,
3.77068374,0.014291261,-0.014692611,166.5189519,-47.68856036,,,,,,
3.741699868,0.001409541,-0.019523256,166.5189531,-47.68857663,,,,,,
3.785175676,0.007850401,-0.017107933,166.5189597,-47.68859089,,,,,,
3.809328903,0.007850401,-0.014692611,166.5189662,-47.68860313,,,,,,
3.867296647,0.008655509,-0.014692611,166.5189734,-47.68861537,,,,,,
3.785175676,0.010265724,-0.014692611,166.518982,-47.68862762,,,,,,
3.818990194,0.010265724,-0.013887503,166.5189905,-47.68863919,,,,,,
3.765853095,0.007850401,-0.026769224,166.5189971,-47.6886615,,,,,,
3.751361159,0.007045293,-0.007446643,166.5190029,-47.6886677,,,,,,
3.799667612,0.005435078,-0.013887503,166.5190075,-47.68867928,,,,,,
3.881788583,0.007045293,-0.013887503,166.5190133,-47.68869085,,,,,,
3.799667612,0.006240186,-0.022743686,166.5190185,-47.6887098,,,,,,
3.756191804,0.012681046,-0.015497718,166.5190291,-47.68872272,,,,,,
3.654748252,0.015901477,-0.01147218,166.5190424,-47.68873228,,,,,,
3.736869223,0.012681046,-0.017107933,166.5190529,-47.68874653,,,,,,
3.804498258,0.009460616,-0.025159009,166.5190608,-47.6887675,,,,,,
3.83348213,0.007045293,-0.016302826,166.5190667,-47.68878108,,,,,,
3.843143421,0.010265724,-0.027574331,166.5190752,-47.68880406,,,,,,
3.785175676,0.014291261,-0.017913041,166.5190871,-47.68881899,,,,,,
3.746530514,0.002214648,-0.017913041,166.519089,-47.68883392,,,,,,
3.780345031,0.014291261,-0.017913041,166.5191009,-47.68884885,,,,,,
3.90594181,0.007850401,-0.023548794,166.5191074,-47.68886847,,,,,,
3.693393415,0.011070831,-0.022743686,166.5191167,-47.68888742,,,,,,
3.69822406,0.011875939,-0.017913041,166.5191266,-47.68890235,,,,,,
3.852804711,0.005435078,-0.016302826,166.5191311,-47.68891594,,,,,,
3.804498258,0.008655509,-0.019523256,166.5191383,-47.68893221,,,,,,
3.814159548,0.012681046,-0.017107933,166.5191489,-47.68894646,,,,,,
3.707885351,0.008655509,-0.012277288,166.5191561,-47.68895669,,,,,,
3.872127293,0.009460616,-0.022743686,166.519164,-47.68897565,,,,,,
3.775514386,0.006240186,-0.017107933,166.5191692,-47.6889899,,,,,,
3.751361159,0.008655509,-0.018718148,166.5191764,-47.6890055,,,,,,
3.76102245,0.006240186,-0.018718148,166.5191816,-47.6890211,,,,,,
3.901111165,0.009460616,-0.017107933,166.5191895,-47.68903536,,,,,,
3.843143421,0.010265724,-0.019523256,166.519198,-47.68905163,,,,,,
3.76102245,0.010265724,-0.017107933,166.5192066,-47.68906588,,,,,,
3.756191804,0.004629971,-0.016302826,166.5192104,-47.68907947,,,,,,
3.765853095,0.009460616,-0.024353901,166.5192183,-47.68909976,,,,,,
3.77068374,0.007045293,-0.009861965,166.5192242,-47.68910798,,,,,,
3.881788583,0.008655509,-0.010667073,166.5192314,-47.68911687,,,,,,
3.872127293,0.011070831,-0.017913041,166.5192406,-47.6891318,,,,,,
3.77068374,0.008655509,-0.017107933,166.5192478,-47.68914605,,,,,,
3.765853095,0.010265724,-0.016302826,166.5192564,-47.68915964,,,,,,
3.790006322,0.009460616,-0.017913041,166.5192643,-47.68917457,,,,,,
3.775514386,0.014291261,-0.016302826,166.5192762,-47.68918815,,,,,,
3.83348213,-0.00181089,-0.019523256,166.5192747,-47.68920442,,,,,,
3.828651485,0.02475766,-0.018718148,166.5192953,-47.68922002,,,,,,
3.785175676,0.012681046,-0.021938579,166.5193059,-47.6892383,,,,,,
3.736869223,0.011875939,-0.024353901,166.5193158,-47.6892586,,,,,,
3.765853095,0.013486154,-0.020328363,166.519327,-47.68927554,,,,,,
3.756191804,0.011875939,-0.016302826,166.5193369,-47.68928912,,,,,,
3.76102245,0.010265724,-0.012277288,166.5193455,-47.68929936,,,,,,
3.785175676,0.010265724,-0.018718148,166.519354,-47.68931495,,,,,,
3.804498258,0.010265724,-0.014692611,166.5193626,-47.6893272,,,,,,
3.741699868,0.011875939,-0.016302826,166.5193725,-47.68934078,,,,,,
3.751361159,0.009460616,-0.016302826,166.5193804,-47.68935437,,,,,,
3.799667612,-0.003421105,-0.015497718,166.5193775,-47.68936728,,,,,,
3.722377287,0.009460616,-0.016302826,166.5193854,-47.68938087,,,,,,
3.847974066,0.009460616,-0.017107933,166.5193933,-47.68939513,,,,,,
3.799667612,0.009460616,-0.018718148,166.5194012,-47.68941072,,,,,,
3.794836967,0.007850401,-0.019523256,166.5194077,-47.68942699,,,,,,
3.732038578,0.011070831,-0.015497718,166.5194169,-47.68943991,,,,,,
3.756191804,0.007045293,-0.022743686,166.5194228,-47.68945886,,,,,,
3.76102245,0.007045293,-0.014692611,166.5194287,-47.68947111,,,,,,
3.790006322,0.007045293,-0.017107933,166.5194345,-47.68948536,,,,,,
3.925264391,0.011070831,-0.019523256,166.5194438,-47.68950163,,,,,,
3.804498258,0.008655509,-0.020328363,166.519451,-47.68951857,,,,,,
3.722377287,0.011875939,-0.012277288,166.5194609,-47.6895288,,,,,,
3.717546642,0.012681046,-0.012277288,166.5194714,-47.68953903,,,,,,
3.775514386,0.007850401,-0.013887503,166.519478,-47.68955061,,,,,,
3.814159548,0.006240186,-0.018718148,166.5194832,-47.68956621,,,,,,
3.872127293,0.007045293,-0.012277288,166.5194891,-47.68957644,,,,,,
3.732038578,0.007850401,-0.017913041,166.5194956,-47.68959136,,,,,,
3.76102245,0.008655509,-0.012277288,166.5195028,-47.6896016,,,,,,
3.751361159,-0.003421105,-0.020328363,166.5195,-47.68961854,,,,,,
3.765853095,0.010265724,-0.017913041,166.5195085,-47.68963346,,,,,,
3.828651485,0.007850401,-0.022743686,166.5195151,-47.68965242,,,,,,
3.886619229,0.003824863,-0.020328363,166.5195182,-47.68966936,,,,,,
3.785175676,0.011070831,-0.021938579,166.5195275,-47.68968764,,,,,,
3.751361159,0.009460616,-0.014692611,166.5195354,-47.68969988,,,,,,
3.76102245,0.003824863,-0.017107933,166.5195385,-47.68971414,,,,,,
3.804498258,0.007850401,-0.020328363,166.5195451,-47.68973108,,,,,,
3.62576438,0.007850401,-0.014692611,166.5195516,-47.68974332,,,,,,
3.765853095,0.008655509,-0.015497718,166.5195588,-47.68975624,,,,,,
3.780345031,0.008655509,-0.017107933,166.5195661,-47.68977049,,,,,,
3.83348213,0.004629971,-0.017107933,166.5195699,-47.68978475,,,,,,
3.876957938,0.004629971,-0.015497718,166.5195738,-47.68979767,,,,,,
3.838312775,0.011070831,-0.017913041,166.519583,-47.68981259,,,,,,
3.862466002,0.010265724,-0.016302826,166.5195916,-47.68982618,,,,,,
3.751361159,0.008655509,-0.019523256,166.5195988,-47.68984245,,,,,,
3.76102245,0.007045293,-0.017107933,166.5196046,-47.68985671,,,,,,
3.732038578,0.010265724,-0.027574331,166.5196132,-47.68987968,,,,,,
3.722377287,0.007850401,-0.005836427,166.5196197,-47.68988455,,,,,,
3.746530514,0.009460616,-0.016302826,166.5196276,-47.68989813,,,,,,
3.77068374,-0.00181089,-0.016302826,166.5196261,-47.68991172,,,,,,
3.794836967,0.008655509,-0.012277288,166.5196333,-47.68992195,,,,,,
3.765853095,0.002214648,-0.01147218,166.5196352,-47.68993151,,,,,,
3.828651485,0.010265724,-0.012277288,166.5196437,-47.68994174,,,,,,
3.775514386,0.006240186,-0.017107933,166.5196489,-47.689956,,,,,,
3.794836967,0.008655509,-0.019523256,166.5196561,-47.68997227,,,,,,
3.751361159,0.006240186,-0.012277288,166.5196613,-47.6899825,,,,,,
3.722377287,0.007045293,-0.025964116,166.5196672,-47.69000414,,,,,,
3.756191804,0.009460616,-0.018718148,166.5196751,-47.69001973,,,,,,
3.857635357,-0.003421105,-0.013887503,166.5196722,-47.69003131,,,,,,
3.814159548,0.013486154,-0.018718148,166.5196835,-47.69004691,,,,,,
3.794836967,0.005435078,-0.018718148,166.519688,-47.6900625,,,,,,
3.727207932,0.010265724,-0.018718148,166.5196966,-47.6900781,,,,,,
3.746530514,0.008655509,-0.020328363,166.5197038,-47.69009504,,,,,,
3.746530514,0.009460616,-0.016302826,166.5197117,-47.69010863,,,,,,
3.843143421,0.008655509,-0.019523256,166.5197189,-47.6901249,,,,,,
3.90594181,0.010265724,-0.018718148,166.5197274,-47.6901405,,,,,,
3.732038578,0.008655509,-0.013887503,166.5197346,-47.69015207,,,,,,
3.76102245,0.008655509,-0.016302826,166.5197418,-47.69016565,,,,,,
3.751361159,0.011070831,-0.013082395,166.5197511,-47.69017656,,,,,,
3.785175676,0.008655509,-0.017913041,166.5197583,-47.69019148,,,,,,
3.794836967,0.006240186,-0.016302826,166.5197635,-47.69020507,,,,,,
3.847974066,0.008655509,-0.013887503,166.5197707,-47.69021664,,,,,,
3.799667612,-0.002615997,-0.020328363,166.5197685,-47.69023358,,,,,,
3.741699868,0.008655509,-0.018718148,166.5197757,-47.69024918,,,,,,
3.732038578,0.012681046,-0.012277288,166.5197863,-47.69025941,,,,,,
3.422877276,0.005435078,-0.018718148,166.5197908,-47.69027501,,,,,,
2.287675621,0.008655509,-0.013082395,166.519798,-47.69028591,,,,,,
2.215215941,0.009460616,-0.007446643,166.5198059,-47.69029212,,,,,,
1.577570756,0.011070831,-0.017107933,166.5198152,-47.69030637,,,,,,
1.041369124,0.005435078,-0.012277288,166.5198197,-47.69031661,,,,,,
0.819159438,0.005435078,24.9605489,166.5198242,-47.66951615,,,,,,
0.790175566,0.009460616,24.97262551,166.5198321,-47.64870563,,,,,,
0.654917497,0.011875939,24.96940508,166.519842,-47.62789779,,,,,,
0.466522328,0.000604433,24.96859998,166.5198425,-47.60709062,,,,,,
0.224990062,0.015901477,24.96859998,166.5198557,-47.58628346,,,,,,
0.282957806,0.016706584,24.96537955,166.5198697,-47.56547897,,,,,,
0.253973934,0.006240186,21.83673158,166.5198749,-47.5472817,,,,,,
0.167022317,0.004629971,21.84156223,166.5198787,-47.5290804,,,,,,
0.099393283,0.011875939,21.84397755,166.5198886,-47.51087708,,,,,,
0.06074812,0.009460616,21.84558776,166.5198965,-47.49267242,,,,,,
-0.026203496,0.013486154,21.8383418,166.5199077,-47.47447381,,,,,,
0.070409411,0.009460616,21.83753669,166.5199156,-47.45627586,,,,,,
-0.035864787,0.006240186,9.182856115,166.5199208,-47.44862348,,,,,,
0.065578765,0.010265724,9.173194824,166.5199294,-47.44097915,,,,,,
0.031764248,-0.000200675,9.179635685,166.5199292,-47.43332945,,,,,,
-0.064848659,0.016706584,9.182856115,166.5199431,-47.42567707,,,,,,
-0.064848659,0.011070831,9.182051008,166.5199524,-47.41802536,,,,,,
-0.035864787,0.011070831,9.178830577,166.5199616,-47.41037634,,,,,,
-0.064848659,0.010265724,1.689720087,166.5199701,-47.40896824,,,,,,
-0.055187368,0.011070831,1.696966055,166.5199794,-47.4075541,,,,,,
-0.103493822,0.005435078,1.688109871,166.5199839,-47.40614734,,,,,,
-0.045526077,0.009460616,1.692135409,166.5199918,-47.40473723,,,,,,
-0.031034141,0.007045293,1.690525194,166.5199977,-47.40332846,,,,,,
0.142869091,-0.001005782,1.691330302,166.5199968,-47.40191902,,,,,,
0.118715864,0.008655509,-0.020328363,166.520004,-47.40193596,,,,,,
0.046256184,0.484474074,-0.009056858,166.5204078,-47.4019435,,,,,,
0.002780376,0.478838322,-0.013887503,166.5208068,-47.40195508,,,,,,
0.036594893,0.480448537,-0.016302826,166.5212072,-47.40196866,,,,,,
-0.002050269,0.479643429,-0.021133471,166.5216069,-47.40198627,,,,,,
0.046256184,0.480448537,-0.020328363,166.5220072,-47.40200321,,,,,,
